"Date et heure","Date et heure(RAW)","Mémoire de connexion","Mémoire de connexion(RAW)","Mémoire de l'optimiseur","Mémoire de l'optimiseur(RAW)","Mémoire totale du serveur","Mémoire totale du serveur(RAW)","Mémoire du serveur cible","Mémoire du serveur cible(RAW)","Mémoire du cache SQL","Mémoire du cache SQL(RAW)","Temps mort","Temps mort(RAW)","Couverture","Couverture(RAW)"
"06/11/2024 22:00:00 - 23:00:00","45602.9166666667","1 346 Ko","1346.0000","1 688 Ko","1688.0000","55 290 407 Ko","55290407.3333","55 296 000 Ko","55296000.0000","121 982 Ko","121982.0000","0 %","0.0000","100 %","0000010000"
"06/11/2024 23:00:00 - 00:00:00","45602.9583333333","1 405 Ko","1405.3333","1 688 Ko","1688.0000","55 294 227 Ko","55294227.3333","55 296 000 Ko","55296000.0000","122 148 Ko","122148.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 00:00:00 - 01:00:00","45603.0000000000","1 494 Ko","1494.0000","1 688 Ko","1688.0000","55 295 951 Ko","55295951.3333","55 296 000 Ko","55296000.0000","117 617 Ko","117616.6667","0 %","0.0000","100 %","0000010000"
"07/11/2024 01:00:00 - 02:00:00","45603.0416666667","1 473 Ko","1473.3333","1 684 Ko","1684.0000","55 295 565 Ko","55295564.6667","55 296 000 Ko","55296000.0000","117 200 Ko","117200.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 02:00:00 - 03:00:00","45603.0833333333","1 397 Ko","1396.6667","1 680 Ko","1680.0000","55 297 007 Ko","55297006.6667","55 296 000 Ko","55296000.0000","117 200 Ko","117200.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 03:00:00 - 04:00:00","45603.1250000000","1 311 Ko","1311.3333","1 680 Ko","1680.0000","55 295 341 Ko","55295341.3333","55 296 000 Ko","55296000.0000","117 200 Ko","117200.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 04:00:00 - 05:00:00","45603.1666666667","1 329 Ko","1328.6667","1 680 Ko","1680.0000","55 295 809 Ko","55295808.6667","55 296 000 Ko","55296000.0000","117 200 Ko","117200.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 05:00:00 - 06:00:00","45603.2083333333","1 407 Ko","1406.6667","1 674 Ko","1674.0000","55 295 953 Ko","55295953.3333","55 296 000 Ko","55296000.0000","117 481 Ko","117481.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 06:00:00 - 07:00:00","45603.2500000000","1 367 Ko","1367.3333","2 605 Ko","2605.3333","55 295 921 Ko","55295920.6667","55 296 000 Ko","55296000.0000","120 248 Ko","120248.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 07:00:00 - 08:00:00","45603.2916666667","1 379 Ko","1379.3333","2 753 Ko","2753.3333","55 295 901 Ko","55295900.6667","55 296 000 Ko","55296000.0000","124 712 Ko","124712.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 08:00:00 - 09:00:00","45603.3333333333","1 334 Ko","1334.0000","1 648 Ko","1648.0000","55 295 886 Ko","55295886.0000","55 296 000 Ko","55296000.0000","129 268 Ko","129268.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 09:00:00 - 10:00:00","45603.3750000000","1 349 Ko","1349.3333","1 648 Ko","1648.0000","55 295 745 Ko","55295745.3333","55 296 000 Ko","55296000.0000","130 105 Ko","130105.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 10:00:00 - 11:00:00","45603.4166666667","1 343 Ko","1342.6667","1 655 Ko","1654.6667","55 295 889 Ko","55295888.6667","55 296 000 Ko","55296000.0000","130 759 Ko","130759.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 11:00:00 - 12:00:00","45603.4583333333","1 319 Ko","1318.6667","1 674 Ko","1674.0000","55 295 782 Ko","55295782.0000","55 296 000 Ko","55296000.0000","131 433 Ko","131433.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 12:00:00 - 13:00:00","45603.5000000000","1 339 Ko","1338.6667","1 683 Ko","1682.6667","55 295 157 Ko","55295157.3333","55 296 000 Ko","55296000.0000","132 591 Ko","132591.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 13:00:00 - 14:00:00","45603.5416666667","1 311 Ko","1311.3333","1 696 Ko","1696.0000","55 295 287 Ko","55295287.3333","55 296 000 Ko","55296000.0000","133 356 Ko","133356.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 14:00:00 - 15:00:00","45603.5833333333","1 319 Ko","1318.6667","3 513 Ko","3513.3333","55 295 668 Ko","55295668.0000","55 296 000 Ko","55296000.0000","134 431 Ko","134431.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 15:00:00 - 16:00:00","45603.6250000000","1 305 Ko","1305.3333","1 696 Ko","1696.0000","55 295 137 Ko","55295136.6667","55 296 000 Ko","55296000.0000","136 067 Ko","136067.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 16:00:00 - 17:00:00","45603.6666666667","1 341 Ko","1340.9231","1 691 Ko","1691.0769","55 295 752 Ko","55295752.0000","55 296 000 Ko","55296000.0000","138 495 Ko","138495.3846","0 %","0.0000","100 %","0000010000"
"07/11/2024 17:00:00 - 18:00:00","45603.7083333333","1 340 Ko","1340.0000","1 688 Ko","1688.0000","55 296 798 Ko","55296798.0000","55 296 000 Ko","55296000.0000","145 039 Ko","145039.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 18:00:00 - 19:00:00","45603.7500000000","1 237 Ko","1237.3333","1 688 Ko","1688.0000","55 295 329 Ko","55295329.3333","55 296 000 Ko","55296000.0000","147 591 Ko","147591.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 19:00:00 - 20:00:00","45603.7916666667","1 222 Ko","1222.0000","1 688 Ko","1688.0000","55 293 905 Ko","55293904.6667","55 296 000 Ko","55296000.0000","147 871 Ko","147871.3333","0 %","0.0000","100 %","0000010000"
"07/11/2024 20:00:00 - 21:00:00","45603.8333333333","1 214 Ko","1214.0000","1 688 Ko","1688.0000","55 289 319 Ko","55289319.3333","55 296 000 Ko","55296000.0000","147 872 Ko","147872.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 21:00:00 - 22:00:00","45603.8750000000","1 206 Ko","1206.0000","1 688 Ko","1688.0000","55 289 700 Ko","55289700.0000","55 296 000 Ko","55296000.0000","147 872 Ko","147872.0000","0 %","0.0000","100 %","0000010000"
"07/11/2024 22:00:00 - 23:00:00","45603.9166666667","1 227 Ko","1227.3333","1 688 Ko","1688.0000","55 291 633 Ko","55291633.3333","55 296 000 Ko","55296000.0000","147 873 Ko","147872.6667","0 %","0.0000","100 %","0000010000"
"07/11/2024 23:00:00 - 00:00:00","45603.9583333333","1 257 Ko","1256.6667","1 695 Ko","1695.3333","55 295 925 Ko","55295924.6667","55 296 000 Ko","55296000.0000","131 336 Ko","131336.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 00:00:00 - 01:00:00","45604.0000000000","1 413 Ko","1412.6667","1 696 Ko","1696.0000","55 295 630 Ko","55295630.0000","55 296 000 Ko","55296000.0000","48 296 Ko","48296.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 01:00:00 - 02:00:00","45604.0416666667","1 256 Ko","1256.0000","1 696 Ko","1696.0000","55 295 863 Ko","55295863.3333","55 296 000 Ko","55296000.0000","48 296 Ko","48296.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 02:00:00 - 03:00:00","45604.0833333333","1 411 Ko","1410.6667","1 691 Ko","1691.3333","55 295 935 Ko","55295935.3333","55 296 000 Ko","55296000.0000","48 296 Ko","48296.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 03:00:00 - 04:00:00","45604.1250000000","1 358 Ko","1358.0000","1 680 Ko","1680.0000","55 295 824 Ko","55295824.0000","55 296 000 Ko","55296000.0000","48 296 Ko","48296.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 04:00:00 - 05:00:00","45604.1666666667","1 343 Ko","1342.6667","1 680 Ko","1680.0000","55 292 921 Ko","55292921.3333","55 296 000 Ko","55296000.0000","48 296 Ko","48296.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 05:00:00 - 06:00:00","45604.2083333333","1 409 Ko","1409.3333","1 680 Ko","1680.0000","55 296 019 Ko","55296019.3333","55 296 000 Ko","55296000.0000","48 531 Ko","48530.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 06:00:00 - 07:00:00","45604.2500000000","1 379 Ko","1378.6667","1 680 Ko","1680.0000","55 294 635 Ko","55294635.3333","55 296 000 Ko","55296000.0000","50 053 Ko","50052.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 07:00:00 - 08:00:00","45604.2916666667","1 361 Ko","1360.6667","1 913 Ko","1912.6667","55 295 944 Ko","55295944.0000","55 296 000 Ko","55296000.0000","53 505 Ko","53504.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 08:00:00 - 09:00:00","45604.3333333333","1 372 Ko","1372.0000","3 497 Ko","3496.6667","55 297 653 Ko","55297653.3333","55 296 000 Ko","55296000.0000","56 217 Ko","56217.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 09:00:00 - 10:00:00","45604.3750000000","1 357 Ko","1356.6667","1 680 Ko","1680.0000","55 295 921 Ko","55295920.6667","55 296 000 Ko","55296000.0000","57 833 Ko","57833.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 10:00:00 - 11:00:00","45604.4166666667","1 352 Ko","1352.0000","1 700 Ko","1700.0000","55 295 765 Ko","55295765.3333","55 296 000 Ko","55296000.0000","61 861 Ko","61861.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 11:00:00 - 12:00:00","45604.4583333333","1 361 Ko","1360.6667","1 696 Ko","1696.0000","55 292 834 Ko","55292834.0000","55 296 000 Ko","55296000.0000","62 628 Ko","62628.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 12:00:00 - 13:00:00","45604.5000000000","1 361 Ko","1361.3333","1 696 Ko","1696.0000","55 295 679 Ko","55295678.6667","55 296 000 Ko","55296000.0000","62 969 Ko","62968.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 13:00:00 - 14:00:00","45604.5416666667","1 397 Ko","1396.6667","1 696 Ko","1696.0000","55 295 785 Ko","55295784.6667","55 296 000 Ko","55296000.0000","63 453 Ko","63452.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 14:00:00 - 15:00:00","45604.5833333333","1 371 Ko","1370.6667","1 696 Ko","1696.0000","55 295 907 Ko","55295906.6667","55 296 000 Ko","55296000.0000","66 075 Ko","66074.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 15:00:00 - 16:00:00","45604.6250000000","1 363 Ko","1362.6667","1 696 Ko","1696.0000","55 295 188 Ko","55295188.0000","55 296 000 Ko","55296000.0000","67 951 Ko","67951.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 16:00:00 - 17:00:00","45604.6666666667","1 377 Ko","1377.3333","1 696 Ko","1696.0000","55 296 053 Ko","55296052.6667","55 296 000 Ko","55296000.0000","71 391 Ko","71391.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 17:00:00 - 18:00:00","45604.7083333333","1 375 Ko","1374.6667","1 696 Ko","1696.0000","55 296 007 Ko","55296006.6667","55 296 000 Ko","55296000.0000","74 919 Ko","74918.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 18:00:00 - 19:00:00","45604.7500000000","1 355 Ko","1355.3333","1 696 Ko","1696.0000","55 294 203 Ko","55294203.3333","55 296 000 Ko","55296000.0000","75 544 Ko","75544.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 19:00:00 - 20:00:00","45604.7916666667","1 348 Ko","1348.0000","1 696 Ko","1696.0000","55 291 127 Ko","55291126.6667","55 296 000 Ko","55296000.0000","75 897 Ko","75897.3333","0 %","0.0000","100 %","0000010000"
"08/11/2024 20:00:00 - 21:00:00","45604.8333333333","1 350 Ko","1350.0000","1 696 Ko","1696.0000","55 289 469 Ko","55289468.6667","55 296 000 Ko","55296000.0000","75 904 Ko","75904.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 21:00:00 - 22:00:00","45604.8750000000","1 347 Ko","1346.6667","1 696 Ko","1696.0000","55 289 863 Ko","55289862.6667","55 296 000 Ko","55296000.0000","75 928 Ko","75928.0000","0 %","0.0000","100 %","0000010000"
"08/11/2024 22:00:00 - 23:00:00","45604.9166666667","1 360 Ko","1360.0000","1 696 Ko","1696.0000","55 291 109 Ko","55291109.3333","55 296 000 Ko","55296000.0000","75 929 Ko","75928.6667","0 %","0.0000","100 %","0000010000"
"08/11/2024 23:00:00 - 00:00:00","45604.9583333333","1 423 Ko","1422.6667","1 696 Ko","1696.0000","55 295 157 Ko","55295156.6667","55 296 000 Ko","55296000.0000","76 024 Ko","76024.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 00:00:00 - 01:00:00","45605.0000000000","1 503 Ko","1503.3333","1 696 Ko","1696.0000","55 295 665 Ko","55295665.3333","55 296 000 Ko","55296000.0000","76 077 Ko","76076.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 01:00:00 - 02:00:00","45605.0416666667","1 463 Ko","1462.6667","1 696 Ko","1696.0000","55 295 452 Ko","55295452.0000","55 296 000 Ko","55296000.0000","76 091 Ko","76091.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 02:00:00 - 03:00:00","45605.0833333333","1 350 Ko","1350.0000","1 691 Ko","1691.3333","55 295 948 Ko","55295948.0000","55 296 000 Ko","55296000.0000","76 089 Ko","76088.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 03:00:00 - 04:00:00","45605.1250000000","1 305 Ko","1305.3333","1 688 Ko","1688.0000","55 289 237 Ko","55289237.3333","55 296 000 Ko","55296000.0000","76 088 Ko","76088.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 04:00:00 - 05:00:00","45605.1666666667","1 325 Ko","1324.6667","1 688 Ko","1688.0000","55 295 235 Ko","55295235.3333","55 296 000 Ko","55296000.0000","77 125 Ko","77125.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 05:00:00 - 06:00:00","45605.2083333333","1 341 Ko","1340.6667","1 688 Ko","1688.0000","55 296 021 Ko","55296020.6667","55 296 000 Ko","55296000.0000","79 061 Ko","79060.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 06:00:00 - 07:00:00","45605.2500000000","1 318 Ko","1318.0000","1 688 Ko","1688.0000","55 293 161 Ko","55293161.3333","55 296 000 Ko","55296000.0000","81 207 Ko","81206.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 07:00:00 - 08:00:00","45605.2916666667","1 335 Ko","1335.3333","1 688 Ko","1688.0000","55 295 731 Ko","55295730.6667","55 296 000 Ko","55296000.0000","83 493 Ko","83493.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 08:00:00 - 09:00:00","45605.3333333333","1 253 Ko","1253.3333","1 672 Ko","1672.0000","55 295 759 Ko","55295758.6667","55 296 000 Ko","55296000.0000","83 949 Ko","83948.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 09:00:00 - 10:00:00","45605.3750000000","1 247 Ko","1247.3333","1 672 Ko","1672.0000","55 295 741 Ko","55295740.6667","55 296 000 Ko","55296000.0000","84 131 Ko","84130.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 10:00:00 - 11:00:00","45605.4166666667","1 233 Ko","1232.6667","1 672 Ko","1672.0000","55 295 868 Ko","55295868.0000","55 296 000 Ko","55296000.0000","84 207 Ko","84207.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 11:00:00 - 12:00:00","45605.4583333333","1 235 Ko","1235.3333","1 672 Ko","1672.0000","55 291 922 Ko","55291922.0000","55 296 000 Ko","55296000.0000","84 224 Ko","84224.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 12:00:00 - 13:00:00","45605.5000000000","1 215 Ko","1214.6667","1 672 Ko","1672.0000","55 294 047 Ko","55294047.3333","55 296 000 Ko","55296000.0000","84 225 Ko","84224.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 13:00:00 - 14:00:00","45605.5416666667","1 217 Ko","1216.6667","1 672 Ko","1672.0000","55 295 623 Ko","55295622.6667","55 296 000 Ko","55296000.0000","84 273 Ko","84273.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 14:00:00 - 15:00:00","45605.5833333333","1 202 Ko","1202.0000","1 672 Ko","1672.0000","55 293 289 Ko","55293288.6667","55 296 000 Ko","55296000.0000","84 295 Ko","84295.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 15:00:00 - 16:00:00","45605.6250000000","1 175 Ko","1174.6667","1 672 Ko","1672.0000","55 295 887 Ko","55295886.6667","55 296 000 Ko","55296000.0000","84 304 Ko","84304.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 16:00:00 - 17:00:00","45605.6666666667","1 302 Ko","1302.0000","1 672 Ko","1672.0000","55 295 751 Ko","55295750.6667","55 296 000 Ko","55296000.0000","84 321 Ko","84320.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 17:00:00 - 18:00:00","45605.7083333333","1 337 Ko","1336.6667","1 672 Ko","1672.0000","55 295 823 Ko","55295823.3333","55 296 000 Ko","55296000.0000","84 320 Ko","84320.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 18:00:00 - 19:00:00","45605.7500000000","1 336 Ko","1336.0000","1 672 Ko","1672.0000","55 295 757 Ko","55295756.6667","55 296 000 Ko","55296000.0000","84 320 Ko","84320.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 19:00:00 - 20:00:00","45605.7916666667","1 341 Ko","1341.3333","1 672 Ko","1672.0000","55 295 821 Ko","55295821.3333","55 296 000 Ko","55296000.0000","84 327 Ko","84327.3333","0 %","0.0000","100 %","0000010000"
"09/11/2024 20:00:00 - 21:00:00","45605.8333333333","1 337 Ko","1337.3333","1 672 Ko","1672.0000","55 295 835 Ko","55295835.3333","55 296 000 Ko","55296000.0000","84 328 Ko","84328.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 21:00:00 - 22:00:00","45605.8750000000","1 339 Ko","1338.6667","1 672 Ko","1672.0000","55 295 953 Ko","55295953.3333","55 296 000 Ko","55296000.0000","84 328 Ko","84328.0000","0 %","0.0000","100 %","0000010000"
"09/11/2024 22:00:00 - 23:00:00","45605.9166666667","1 352 Ko","1352.0000","1 672 Ko","1672.0000","55 296 024 Ko","55296024.0000","55 296 000 Ko","55296000.0000","84 329 Ko","84328.6667","0 %","0.0000","100 %","0000010000"
"09/11/2024 23:00:00 - 00:00:00","45605.9583333333","1 411 Ko","1411.3333","1 670 Ko","1670.0000","55 295 531 Ko","55295530.6667","55 296 000 Ko","55296000.0000","80 033 Ko","80032.6667","0 %","0.0000","100 %","0000010000"
"10/11/2024 00:00:00 - 01:00:00","45606.0000000000","1 507 Ko","1506.6667","1 720 Ko","1720.0000","55 295 715 Ko","55295715.3333","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 01:00:00 - 02:00:00","45606.0416666667","1 499 Ko","1498.6667","1 665 Ko","1664.6667","55 295 880 Ko","55295880.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 02:00:00 - 03:00:00","45606.0833333333","1 411 Ko","1411.3333","1 656 Ko","1656.0000","55 295 931 Ko","55295931.3333","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 03:00:00 - 04:00:00","45606.1250000000","1 316 Ko","1316.0000","1 656 Ko","1656.0000","55 295 699 Ko","55295699.3333","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 04:00:00 - 05:00:00","45606.1666666667","1 317 Ko","1317.3333","1 656 Ko","1656.0000","55 289 598 Ko","55289598.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 05:00:00 - 06:00:00","45606.2083333333","1 323 Ko","1322.6667","1 656 Ko","1656.0000","55 293 658 Ko","55293658.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 06:00:00 - 07:00:00","45606.2500000000","1 323 Ko","1323.3333","1 656 Ko","1656.0000","55 295 549 Ko","55295548.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 07:00:00 - 08:00:00","45606.2916666667","1 326 Ko","1326.0000","1 656 Ko","1656.0000","55 290 714 Ko","55290714.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 08:00:00 - 09:00:00","45606.3333333333","1 324 Ko","1324.0000","1 656 Ko","1656.0000","55 289 800 Ko","55289800.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 09:00:00 - 10:00:00","45606.3750000000","1 351 Ko","1350.6667","1 656 Ko","1656.0000","55 293 333 Ko","55293332.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 10:00:00 - 11:00:00","45606.4166666667","1 343 Ko","1342.6667","1 656 Ko","1656.0000","55 295 978 Ko","55295978.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 11:00:00 - 12:00:00","45606.4583333333","1 323 Ko","1322.6667","1 656 Ko","1656.0000","55 295 984 Ko","55295984.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 12:00:00 - 13:00:00","45606.5000000000","1 405 Ko","1405.3333","1 656 Ko","1656.0000","55 295 821 Ko","55295820.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 13:00:00 - 14:00:00","45606.5416666667","1 383 Ko","1383.3333","1 656 Ko","1656.0000","55 295 955 Ko","55295954.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 14:00:00 - 15:00:00","45606.5833333333","1 368 Ko","1368.0000","1 656 Ko","1656.0000","55 295 909 Ko","55295908.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 15:00:00 - 16:00:00","45606.6250000000","1 344 Ko","1344.0000","1 656 Ko","1656.0000","55 295 768 Ko","55295768.0000","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
"10/11/2024 16:00:00 - 17:00:00","45606.6666666667","1 328 Ko","1328.0000","1 656 Ko","1656.0000","55 291 477 Ko","55291476.6667","55 296 000 Ko","55296000.0000","58 128 Ko","58128.0000","0 %","0.0000","100 %","0000010000"
